[(0, 0.016217400130766078), (1, 0.015460416695336191), (2, 0.95282680277584386), (3, 0.015495380398053753)]
[(0, 0.37809668505246757), (1, 0.020442917556013879), (2, 0.58176303478348557), (3, 0.019697362608032929)]
[(0, 0.023893006468611432), (1, 0.023790208583361526), (2, 0.023866431559946475), (3, 0.92845035338808057)]
[(0, 0.028015409287613688), (1, 0.028141353070037654), (2, 0.18383078436366268), (3, 0.76001245327868605)]
[(0, 0.86400443305052865), (1, 0.097019039377749375), (2, 0.019424812418815749), (3, 0.019551715152906175)]
[(0, 0.16170280432911849), (1, 0.30631640951091049), (2, 0.021533561586239869), (3, 0.51044722457373104)]
[(0, 0.017819873172400035), (1, 0.87204884759527668), (2, 0.015691632144238028), (3, 0.094439647088085207)]
[(0, 0.22829297784199989), (1, 0.56342565115318122), (2, 0.18334461402268001), (3, 0.024936756982138788)]
[(0, 0.027218493931722355), (1, 0.025319455576836358), (2, 0.025198732724360517), (3, 0.92226331776708081)]
[(0, 0.019588664780182376), (1, 0.48250242239087299), (2, 0.37220300695860087), (3, 0.1257059058703438)]
[(0, 0.32785231800592674), (1, 0.38845515177182238), (2, 0.26048457243116147), (3, 0.023207957791089376)]
[(0, 0.91477769437399159), (1, 0.028740872810129128), (2, 0.028077960581599209), (3, 0.028403472234280087)]
[(0, 0.13299721454770555), (1, 0.023164715119971889), (2, 0.11907066686356416), (3, 0.72476740346875834)]
[(0, 0.025647852405791448), (1, 0.025395883887001851), (2, 0.92323803068619958), (3, 0.025718233021007186)]
[(0, 0.023188115209224928), (1, 0.9258889782497316), (2, 0.023822234811423183), (3, 0.027100671729620277)]
[(0, 0.03293517017756311), (1, 0.31162413068090117), (2, 0.62278012410697514), (3, 0.032660575034560622)]
[(0, 0.037138105161211514), (1, 0.037773276001631599), (2, 0.53629527475218697), (3, 0.38879334408496991)]
[(0, 0.014606969965403662), (1, 0.062606931301540616), (2, 0.90787234551736029), (3, 0.014913753215695387)]
[(0, 0.38630860080940971), (1, 0.015700197645371693), (2, 0.58208100893238401), (3, 0.015910192612834641)]
[(0, 0.032128266950267159), (1, 0.032275239380552587), (2, 0.032380921335487166), (3, 0.90321557233369298)]
[(0, 0.032358817013569761), (1, 0.032043750318859747), (2, 0.032456820989480321), (3, 0.90314061167809023)]
[(0, 0.032076056054934923), (1, 0.031938823637656072), (2, 0.033242562383118478), (3, 0.90274255792429048)]
[(0, 0.05219076947062664), (1, 0.84389954153875435), (2, 0.051820679914534193), (3, 0.052089009076084922)]
[(0, 0.032468900799157666), (1, 0.032201550921541845), (2, 0.90217763966118458), (3, 0.033151908618115983)]
[(0, 0.35987062428458388), (1, 0.21953633367238704), (2, 0.016353491586329906), (3, 0.40423955045669918)]
[(0, 0.62423302688635851), (1, 0.031187900574305712), (2, 0.31585575456470194), (3, 0.028723317974633868)]
[(0, 0.015028470512096822), (1, 0.088292611643593422), (2, 0.46031598047890443), (3, 0.43636293736540532)]
[(0, 0.37508857868117773), (1, 0.21832019573767725), (2, 0.38492107012799032), (3, 0.021670155453154608)]
[(0, 0.025358833174722605), (1, 0.25383405910168405), (2, 0.69555395219119642), (3, 0.025253155532396855)]
[(0, 0.3635702840793672), (1, 0.032472695603031267), (2, 0.20407301218050058), (3, 0.39988400813710095)]
[(0, 0.021778927537588564), (1, 0.021582177811564657), (2, 0.021535385344234558), (3, 0.93510350930661224)]
[(0, 0.62539617891842436), (1, 0.02638982675668667), (2, 0.32165590301321945), (3, 0.026558091311669484)]
[(0, 0.026704621797970143), (1, 0.026232802424400486), (2, 0.92066350711308065), (3, 0.026399068664548615)]
[(0, 0.27706557619919658), (1, 0.021207531394519242), (2, 0.6804719850671419), (3, 0.021254907339142277)]
[(0, 0.29499040799221232), (1, 0.019238555431230708), (2, 0.66653239173080481), (3, 0.0192386448457522)]
[(0, 0.01913431416448658), (1, 0.23354673376031146), (2, 0.72838354743590994), (3, 0.018935404639292035)]
[(0, 0.023292179840993431), (1, 0.14924716446580857), (2, 0.023545229890112696), (3, 0.80391542580308528)]
[(0, 0.15217514180875558), (1, 0.42750379581290188), (2, 0.087142562854449615), (3, 0.33317849952389295)]
[(0, 0.016333970766860335), (1, 0.1098240645814567), (2, 0.60794248185433908), (3, 0.26589948279734388)]
[(0, 0.77702705211971179), (1, 0.024117573391928049), (2, 0.02307499030898404), (3, 0.17578038417937603)]
[(0, 0.1180010320908278), (1, 0.028315490849088902), (2, 0.58775235107830737), (3, 0.26593112598177582)]
[(0, 0.32615530117244701), (1, 0.62917035844528757), (2, 0.021872805098081771), (3, 0.022801535284183619)]
[(0, 0.12677555486625927), (1, 0.77579396417869839), (2, 0.015754126449741879), (3, 0.081676354505300544)]
[(0, 0.020895210109578483), (1, 0.93742532163744297), (2, 0.020836829523185649), (3, 0.020842638729792973)]
[(0, 0.019344842500804541), (1, 0.94218642618314885), (2, 0.019234325379913361), (3, 0.019234405936133209)]
[(0, 0.052212729525267322), (1, 0.051865676916918492), (2, 0.84384647864788742), (3, 0.052075114909926598)]
[(0, 0.024296199679390545), (1, 0.82992134660738281), (2, 0.02282839473815982), (3, 0.12295405897506684)]
[(0, 0.017934049172794404), (1, 0.94584556362706651), (2, 0.018263756818325875), (3, 0.017956630381813127)]
[(0, 0.40828465950284143), (1, 0.43653049758085805), (2, 0.13054699866128763), (3, 0.02463784425501276)]
[(0, 0.018245372675196721), (1, 0.3708072433338469), (2, 0.59058501652952078), (3, 0.020362367461435639)]
[(0, 0.77231688894281381), (1, 0.017098880894580833), (2, 0.01851254731794947), (3, 0.19207168284465587)]
[(0, 0.66458894792352663), (1, 0.2925047561675827), (2, 0.021163775605889373), (3, 0.021742520303001306)]
[(0, 0.5344482158215863), (1, 0.41955365729642558), (2, 0.023714697959952905), (3, 0.022283428922035269)]
[(0, 0.44016378385982152), (1, 0.02906207754282027), (2, 0.5012699152442559), (3, 0.029504223353102241)]
[(0, 0.58046998999272303), (1, 0.028675346828064455), (2, 0.36192772621144315), (3, 0.028926936967769306)]
[(0, 0.62977813091800461), (1, 0.29716203166797978), (2, 0.036512833883608445), (3, 0.03654700353040715)]
[(0, 0.83743133508667367), (1, 0.059133182613206839), (2, 0.051692653869737683), (3, 0.05174282843038186)]
[(0, 0.063839166724117449), (1, 0.063760302370792096), (2, 0.80806229193796153), (3, 0.064338238967128994)]
[(0, 0.053202393100337246), (1, 0.05117307867333936), (2, 0.84479596945572111), (3, 0.050828558770602265)]
[(0, 0.088836625058207663), (1, 0.011139329843835576), (2, 0.7538447922137147), (3, 0.14617925288424213)]
[(0, 0.39996126263437315), (1, 0.017004082799059184), (2, 0.017899560488629791), (3, 0.56513509407793794)]
[(0, 0.92014912470437493), (1, 0.026521916711136156), (2, 0.027398890811787424), (3, 0.02593006777270164)]
[(0, 0.22139277481962222), (1, 0.16927475911245593), (2, 0.58342312909805938), (3, 0.025909336969862397)]
[(0, 0.014781121864087057), (1, 0.5109486638854901), (2, 0.35842173303609892), (3, 0.11584848121432406)]
[(0, 0.087302173815887563), (1, 0.08655263266255292), (2, 0.73909487448604905), (3, 0.087050319035510387)]
[(0, 0.13597716559441958), (1, 0.48127342742152895), (2, 0.24414837861350436), (3, 0.13860102837054708)]
[(0, 0.046181045818866062), (1, 0.30057353048269969), (2, 0.61119650585168428), (3, 0.0420489178467498)]
[(0, 0.018952494266470617), (1, 0.55875467486175345), (2, 0.22498801060836632), (3, 0.1973048202634097)]
[(0, 0.086747571136712845), (1, 0.87263830544274168), (2, 0.020382951595354401), (3, 0.020231171825191085)]
[(0, 0.019525116202135442), (1, 0.94136611574405238), (2, 0.019485226076378467), (3, 0.019623541977433726)]
[(0, 0.3452016039615568), (1, 0.042280993824557883), (2, 0.57024385093809171), (3, 0.042273551275793637)]
[(0, 0.023398722437318612), (1, 0.023268767522804143), (2, 0.78157669662718099), (3, 0.17175581341269625)]
[(0, 0.14503577037141036), (1, 0.27623201392694363), (2, 0.02826206896252513), (3, 0.55047014673912087)]
[(0, 0.016646142387256473), (1, 0.22640521641925648), (2, 0.14090065078912994), (3, 0.6160479904043572)]
[(0, 0.94130491357440682), (1, 0.019895031469870789), (2, 0.019376673692888754), (3, 0.019423381262833505)]
[(0, 0.55311011597803317), (1, 0.21202734343449942), (2, 0.028226831008493977), (3, 0.2066357095789734)]
[(0, 0.018056293577613198), (1, 0.94602419649728553), (2, 0.017878615091755898), (3, 0.01804089483334536)]
[(0, 0.019867190094214525), (1, 0.019865200071812975), (2, 0.4390893381849586), (3, 0.52117827164901387)]
[(0, 0.023071670660102003), (1, 0.12369104504951323), (2, 0.023748652030676821), (3, 0.82948863225970793)]
[(0, 0.32154770505397579), (1, 0.019904992464736964), (2, 0.64013278955898667), (3, 0.01841451292230065)]
[(0, 0.92971365676991413), (1, 0.023926920770385374), (2, 0.023031051003536598), (3, 0.023328371456163812)]
[(0, 0.53953360363530867), (1, 0.42474404177764929), (2, 0.017860048245665592), (3, 0.017862306341376314)]
[(0, 0.15770101553242885), (1, 0.76693313674634567), (2, 0.038630073849238937), (3, 0.036735773871986475)]
[(0, 0.11624971344118895), (1, 0.01829487152624525), (2, 0.84709398959720827), (3, 0.018361425435357528)]
[(0, 0.021318363174960619), (1, 0.31971817842803923), (2, 0.63755320652051972), (3, 0.021410251876480338)]
[(0, 0.13486843550866393), (1, 0.25953147326833947), (2, 0.29963370589185651), (3, 0.30596638533114018)]
[(0, 0.55381516586574508), (1, 0.40944909985707967), (2, 0.018054819992217652), (3, 0.018680914284957689)]
[(0, 0.025501510522848735), (1, 0.92308040080187614), (2, 0.025360229208048247), (3, 0.02605785946722685)]
[(0, 0.6142672820390136), (1, 0.073043328475745448), (2, 0.29364077267853206), (3, 0.019048616806708822)]
[(0, 0.019591871478043199), (1, 0.94031372041996464), (2, 0.01937665722513681), (3, 0.020717750876855439)]
[(0, 0.019021644921136855), (1, 0.11348762488553379), (2, 0.018309999236444188), (3, 0.84918073095688518)]
[(0, 0.021012895683428432), (1, 0.021026691945849729), (2, 0.02124586396476863), (3, 0.93671454840595325)]
[(0, 0.021733520264298308), (1, 0.11303951980269383), (2, 0.020882026573714744), (3, 0.84434493335929306)]
[(0, 0.68593410382043762), (1, 0.024328792465508991), (2, 0.021326218086743134), (3, 0.26841088562731025)]
[(0, 0.50709609487435714), (1, 0.45078511280226197), (2, 0.020881124872987086), (3, 0.021237667450393755)]
[(0, 0.017297824952463743), (1, 0.20322503138938683), (2, 0.76170428753227937), (3, 0.017772856125870064)]
[(0, 0.14183466217470975), (1, 0.019577172789156518), (2, 0.12655347460053562), (3, 0.71203469043559819)]
[(0, 0.019582959682800213), (1, 0.94084928012094438), (2, 0.019280231453771828), (3, 0.020287528742483511)]
[(0, 0.013891445663277472), (1, 0.013889183147966909), (2, 0.958253869341536), (3, 0.013965501847219746)]
[(0, 0.13009245335641584), (1, 0.33327328130623934), (2, 0.0282938080117318), (3, 0.50834045732561295)]
[(0, 0.92407837870018417), (1, 0.025287527301130458), (2, 0.025208473955463623), (3, 0.025425620043221738)]
[(0, 0.020165240817349009), (1, 0.020004562118066647), (2, 0.099413647745222419), (3, 0.86041654931936185)]
[(0, 0.41070114415407794), (1, 0.018318720524806577), (2, 0.30617153979413142), (3, 0.26480859552698399)]
[(0, 0.018435938359840084), (1, 0.018308966314152065), (2, 0.94475423619283772), (3, 0.018500859133170122)]
[(0, 0.016953163097293226), (1, 0.016912399927828628), (2, 0.94919101772552594), (3, 0.016943419249352144)]
[(0, 0.017182297752157738), (1, 0.87461280529492269), (2, 0.017100129500751574), (3, 0.091104767452167959)]
[(0, 0.018930570206126124), (1, 0.19411549134384978), (2, 0.7682273253061136), (3, 0.018726613143910505)]
[(0, 0.053020584114294562), (1, 0.051814809841802152), (2, 0.84309483192837309), (3, 0.052069774115530328)]
[(0, 0.12380841536602849), (1, 0.016566089238151643), (2, 0.5209112164763271), (3, 0.33871427891949279)]
[(0, 0.83895104446692859), (1, 0.015120774249312522), (2, 0.13062411573859484), (3, 0.015304065545164159)]
[(0, 0.20895270807664704), (1, 0.014350610519013457), (2, 0.76229236721756377), (3, 0.01440431418677577)]
[(0, 0.088052415004124321), (1, 0.086654990105754337), (2, 0.73527305747504934), (3, 0.090019537415072071)]
[(0, 0.2710380085876169), (1, 0.27851298806202429), (2, 0.42442630981835128), (3, 0.026022693532007445)]
[(0, 0.4553056882907528), (1, 0.4808493721594963), (2, 0.031916325972241116), (3, 0.031928613577509722)]
[(0, 0.78290392003609288), (1, 0.023144413434972998), (2, 0.022899701763599879), (3, 0.17105196476533419)]
[(0, 0.10313481432497297), (1, 0.015206335399198578), (2, 0.07916827520151401), (3, 0.80249057507431443)]
[(0, 0.023374244829567094), (1, 0.023557718301880901), (2, 0.75013283252195884), (3, 0.20293520434659323)]
[(0, 0.37259060229292573), (1, 0.34964914855340418), (2, 0.18137461806588254), (3, 0.096385631087787471)]
[(0, 0.73337328530139245), (1, 0.031560482255496521), (2, 0.20201066839738654), (3, 0.033055564045724503)]
[(0, 0.051924934005987022), (1, 0.051565862159546352), (2, 0.053449993871193015), (3, 0.84305920996327366)]
[(0, 0.26910903168183281), (1, 0.018179398009183466), (2, 0.21664739133216399), (3, 0.49606417897681976)]
[(0, 0.6556514224587302), (1, 0.015027885841887545), (2, 0.31402197868350978), (3, 0.015298713015872538)]
[(0, 0.55453296378254058), (1, 0.028555408709185111), (2, 0.028881316826390051), (3, 0.38803031068188415)]
[(0, 0.037893719535086447), (1, 0.037409569316633418), (2, 0.03772527883278267), (3, 0.88697143231549747)]
[(0, 0.037050512191893377), (1, 0.038202691874996642), (2, 0.24682607803289658), (3, 0.67792071790021347)]
[(0, 0.16384574754511552), (1, 0.30277547363303076), (2, 0.019213216718061057), (3, 0.51416556210379272)]
[(0, 0.41215966851859009), (1, 0.026216226556295609), (2, 0.18207182368220293), (3, 0.3795522812429114)]
[(0, 0.58962058061484091), (1, 0.031201253493861571), (2, 0.35011402806249642), (3, 0.029064137828801111)]
[(0, 0.87341718980371719), (1, 0.042095360732879589), (2, 0.04242486348052904), (3, 0.042062585982874191)]
[(0, 0.028041309245099812), (1, 0.027998355573795895), (2, 0.91446857642026458), (3, 0.029491758760839513)]
[(0, 0.69186530562113469), (1, 0.14323143633459032), (2, 0.14170281539806376), (3, 0.02320044264621126)]
[(0, 0.38950783115127319), (1, 0.56202650275217592), (2, 0.024070631128023896), (3, 0.024395034968527036)]
[(0, 0.81066636571167905), (1, 0.020376008568807537), (2, 0.020123402020318315), (3, 0.14883422369919505)]
[(0, 0.75596132500311952), (1, 0.02745866891560747), (2, 0.025445124481620323), (3, 0.19113488159965275)]
[(0, 0.92152896172343335), (1, 0.027758876479887146), (2, 0.025234021997119743), (3, 0.025478139799559811)]
[(0, 0.021819628640729439), (1, 0.50063078940988681), (2, 0.26988755546111876), (3, 0.20766202648826493)]
[(0, 0.051875905896239159), (1, 0.84434019850026532), (2, 0.051109930339507136), (3, 0.052673965263988438)]
[(0, 0.43947903966081625), (1, 0.48811917669981469), (2, 0.03587555327664143), (3, 0.036526230362727639)]
[(0, 0.66267445611578812), (1, 0.026341347722654316), (2, 0.025742095982096778), (3, 0.28524210017946078)]
[(0, 0.019562082532575416), (1, 0.019435151356117873), (2, 0.94154072530756328), (3, 0.019462040803743346)]
[(0, 0.022937800876674543), (1, 0.61724121330842463), (2, 0.336905465990116), (3, 0.022915519824784857)]
[(0, 0.065027487135994586), (1, 0.065519802501662769), (2, 0.80445484825250002), (3, 0.064997862109842763)]
[(0, 0.017095124093123026), (1, 0.017319094652691405), (2, 0.94722872551299608), (3, 0.018357055741189485)]
[(0, 0.083339435724375535), (1, 0.083359094447645291), (2, 0.083346370106024817), (3, 0.74995509972195429)]
[(0, 0.3545336445793677), (1, 0.050969675622306032), (2, 0.54277329381938222), (3, 0.051723385978944048)]
[(0, 0.2670686515178351), (1, 0.020837240475443965), (2, 0.57199849362129918), (3, 0.1400956143854217)]
[(0, 0.023067515885223801), (1, 0.022968805270079141), (2, 0.22408555212958711), (3, 0.72987812671510988)]
[(0, 0.17774698738276343), (1, 0.0220967790991001), (2, 0.77810166228008637), (3, 0.022054571238050071)]
[(0, 0.02321921881025385), (1, 0.022838287104986265), (2, 0.93101931496786994), (3, 0.022923179116889961)]
[(0, 0.70498558393622934), (1, 0.019926781896327791), (2, 0.25537755895845571), (3, 0.019710075208987123)]
[(0, 0.94089204339770016), (1, 0.019388001045792198), (2, 0.019878854007120531), (3, 0.019841101549387095)]
[(0, 0.93960025707138817), (1, 0.021098989093272444), (2, 0.019515818714928659), (3, 0.019784935120410813)]
[(0, 0.027080890068819564), (1, 0.02643743787756429), (2, 0.027411856441472066), (3, 0.91906981561214407)]
[(0, 0.547405987808955), (1, 0.02578335540664976), (2, 0.26272799337879232), (3, 0.16408266340560304)]
[(0, 0.20711110631303056), (1, 0.29788964734417062), (2, 0.10383431610411055), (3, 0.39116493023868826)]
[(0, 0.026304509833250483), (1, 0.0265368286473175), (2, 0.92102821536562374), (3, 0.026130446153808284)]
[(0, 0.27708590795850419), (1, 0.022882660571014225), (2, 0.022259222732256775), (3, 0.67777220873822475)]
[(0, 0.018827064414666566), (1, 0.18468850066051445), (2, 0.77754543463547809), (3, 0.018939000289340806)]
[(0, 0.61713577801935671), (1, 0.33065250859596163), (2, 0.026285725935293248), (3, 0.02592598744938835)]
[(0, 0.02586741290830365), (1, 0.02552674726914874), (2, 0.026738220366241221), (3, 0.92186761945630624)]
[(0, 0.7298022769181074), (1, 0.023068831904090446), (2, 0.02347941445073598), (3, 0.22364947672706628)]
[(0, 0.21558118099522935), (1, 0.017366086697955755), (2, 0.61985832162801802), (3, 0.14719441067879688)]
[(0, 0.31492534804510397), (1, 0.018076511379962634), (2, 0.017944200421499475), (3, 0.64905394015343387)]
[(0, 0.30630051009508069), (1, 0.028013631410882336), (2, 0.33642849483027087), (3, 0.32925736366376612)]
[(0, 0.017315785488932121), (1, 0.75861250794221691), (2, 0.20606713829538048), (3, 0.018004568273470536)]
[(0, 0.029166471170395867), (1, 0.71118335072550698), (2, 0.22793595358392083), (3, 0.031714224520176415)]
[(0, 0.032619843137543875), (1, 0.70068992981147382), (2, 0.23074168974044879), (3, 0.035948537310533567)]
[(0, 0.032619886502086963), (1, 0.7007536723137352), (2, 0.23074283507786764), (3, 0.035883606106310119)]
[(0, 0.032619864114957396), (1, 0.70072049668749248), (2, 0.2307423012924916), (3, 0.03591733790505848)]
[(0, 0.023646890620647076), (1, 0.35574991296113401), (2, 0.5963734375435451), (3, 0.02422975887467381)]
[(0, 0.24493846295333127), (1, 0.6531823073245453), (2, 0.051870338260636938), (3, 0.050008891461486495)]
[(0, 0.24493153785254887), (1, 0.6531828252958457), (2, 0.05187674409169294), (3, 0.050008892759912528)]
[(0, 0.24494183444876455), (1, 0.65318205403207052), (2, 0.051867220691147575), (3, 0.050008890828017391)]
[(0, 0.24496183878342018), (1, 0.6531805357253182), (2, 0.051848738440107997), (3, 0.050008887051153708)]
[(0, 0.24495640884873282), (1, 0.65318095066099646), (2, 0.051853752410666497), (3, 0.050008888079604262)]
[(0, 0.52526085350609186), (1, 0.023373988478375522), (2, 0.022804634663722054), (3, 0.42856052335181061)]
[(0, 0.24495011636588995), (1, 0.65318142877992103), (2, 0.051859565585907229), (3, 0.050008889268281814)]
[(0, 0.020894891994407368), (1, 0.30229219533203228), (2, 0.020013968922974103), (3, 0.65679894375058623)]
[(0, 0.78535398838957426), (1, 0.16325166942822975), (2, 0.025432863765399272), (3, 0.025961478416796673)]
[(0, 0.24492663548026811), (1, 0.65318319024525873), (2, 0.051881280597484515), (3, 0.050008893676988686)]
[(0, 0.31143847481814024), (1, 0.21252703328325698), (2, 0.45215194338892617), (3, 0.023882548509676488)]
[(0, 0.029129476651742609), (1, 0.028395182453721437), (2, 0.028665344878319263), (3, 0.9138099960162166)]
[(0, 0.86829376950133419), (1, 0.04261974778721149), (2, 0.044067427328341922), (3, 0.045019055383112343)]
[(0, 0.90292811466486944), (1, 0.03175341674742526), (2, 0.032392483650837141), (3, 0.032925984936868109)]
[(0, 0.018887069182460584), (1, 0.65061655811568997), (2, 0.018866263113973981), (3, 0.31163010958787557)]
[(0, 0.94786249586957749), (1, 0.017702188197572057), (2, 0.017038194583015889), (3, 0.017397121349834507)]
[(0, 0.018771069130091453), (1, 0.017928381374934022), (2, 0.017881867865366042), (3, 0.94541868162960851)]
[(0, 0.77684297069896013), (1, 0.021542927447143954), (2, 0.020031362566893959), (3, 0.181582739287002)]
[(0, 0.57162869298218788), (1, 0.29307066555661737), (2, 0.025524066220049747), (3, 0.10977657524114499)]
[(0, 0.023029110454447804), (1, 0.93128042048167214), (2, 0.022728626658411941), (3, 0.0229618424054681)]
[(0, 0.017919609401626652), (1, 0.017905647731802161), (2, 0.0180206103397548), (3, 0.94615413252681635)]
[(0, 0.091197115579690388), (1, 0.014877727079798427), (2, 0.87875444294286442), (3, 0.015170714397646739)]
[(0, 0.6464867754060043), (1, 0.036181869332396706), (2, 0.036747993570615908), (3, 0.28058336169098308)]
[(0, 0.01691465613029387), (1, 0.94930225156164239), (2, 0.016877163847436368), (3, 0.016905928460627349)]
[(0, 0.03738048578549448), (1, 0.3309998803662883), (2, 0.2042808980833874), (3, 0.42733873576482978)]
[(0, 0.84242784685155259), (1, 0.052374613468846747), (2, 0.051858116994057547), (3, 0.053339422685542918)]
[(0, 0.021729600019018622), (1, 0.021509198027658657), (2, 0.93448691731934252), (3, 0.022274284633980106)]
[(0, 0.041944738706570568), (1, 0.042556310778884311), (2, 0.87253175617623235), (3, 0.042967194338312663)]
[(0, 0.13264503216959764), (1, 0.21847865327857457), (2, 0.074856715725768116), (3, 0.57401959882605968)]
[(0, 0.032349715387024053), (1, 0.90376298376576869), (2, 0.031665271965684812), (3, 0.032222028881522542)]
[(0, 0.63782703149335063), (1, 0.032189470168812739), (2, 0.29537633202076075), (3, 0.034607166317075916)]
[(0, 0.28013239122713618), (1, 0.53654280467815962), (2, 0.095761278521889828), (3, 0.087563525572814438)]
[(0, 0.95242533271443253), (1, 0.016123091570531361), (2, 0.015729505148209075), (3, 0.01572207056682708)]
[(0, 0.34793772988162369), (1, 0.40403329384735703), (2, 0.22616705785545013), (3, 0.021861918415569101)]
[(0, 0.62610544999736495), (1, 0.32287768382928062), (2, 0.025394160399586658), (3, 0.025622705773767785)]
[(0, 0.2270789505102456), (1, 0.031983626989934871), (2, 0.031911250029105609), (3, 0.70902617247071387)]
[(0, 0.02545487859192334), (1, 0.025461966131469605), (2, 0.025529705605889817), (3, 0.92355344967071729)]
[(0, 0.016152206764386712), (1, 0.45428566944794868), (2, 0.2901752037811805), (3, 0.23938692000648415)]
[(0, 0.017130606527423622), (1, 0.016929553996362329), (2, 0.94989970470708607), (3, 0.016040134769127936)]
[(0, 0.58787975845265794), (1, 0.017037001865980405), (2, 0.37609310238934707), (3, 0.018990137292014573)]
[(0, 0.42115530193397172), (1, 0.28131426292035422), (2, 0.14587439743189343), (3, 0.15165603771378061)]
[(0, 0.39570395975857342), (1, 0.25602536553603134), (2, 0.10375880368777742), (3, 0.24451187101761793)]
[(0, 0.021172716538879564), (1, 0.018172576065578757), (2, 0.81950968551574055), (3, 0.14114502187980102)]
[(0, 0.021527606840034814), (1, 0.93496691539738441), (2, 0.022094046635293536), (3, 0.021411431127287248)]
[(0, 0.16020352232638718), (1, 0.22165162928575519), (2, 0.025198541243644484), (3, 0.59294630714421304)]
[(0, 0.90037696198550543), (1, 0.032979025605223394), (2, 0.032790263194617829), (3, 0.033853749214653332)]
[(0, 0.023929140751190278), (1, 0.023710620217018884), (2, 0.38861673600475016), (3, 0.56374350302704079)]
[(0, 0.92588989635929475), (1, 0.024202786991861958), (2, 0.026161172584047702), (3, 0.023746144064795621)]
[(0, 0.043202863651248737), (1, 0.043485996998707505), (2, 0.86949892658086547), (3, 0.043812212769178384)]
[(0, 0.023727519833301264), (1, 0.17071578770050003), (2, 0.7823950155909557), (3, 0.023161676875242992)]
[(0, 0.042694444514441064), (1, 0.042490891210407174), (2, 0.043582365773236049), (3, 0.87123229850191575)]
